rahey_hain,-1.032253147332906
ansar_burney,-1.090924693855836
marshal_law,-1.163828918713642
aie_aur,-1.0340229309783537
moshaqqat,-1.0423188928096105
jail_mein,-1.174450346563868
iss_tara,-1.1307938576551892
kai_baras,-1.1643613627935736
tek,-1.1963890592477204
jailon,-1.0601723488588735
surat_hal,-1.1475232355990783
zar,-1.0821095477766902
deed,-1.1125957486255234
gea,-1.0952839227976563
unhon_ney,-1.1080975748549389
qaid,-1.1669447531621158
faisla,-1.1516079780646837
lea,-1.2504914711424666
mazloom,-1.0622021414387766
najat,-0.9905128980135883
key_leyeh,-1.1725012450461192
quaim,-0.9762775019729807
gein,-1.106026830861858
pher,-1.15837603295682
society,-1.0614326928786908
imdad,-1.1328265069216545
leye,-1.1975915585481909
trust,-1.0708612880201418
gair,-1.0789837917399374
die,-1.0523440054774342
is_ski,-1.1213453655225365
amrica,-1.1611813432551716
inn,-1.223590836234904
mosalsal,-1.1500374978063264
bea,-1.049439538890093
koshishon,-1.176858634192198
zaida,-1.1041498530709979
reha,-1.238819647711738
ho_chukey,-1.0014358716717497
air,-1.2164590207192343
qanooni,-1.1331557700829449
tour_par,-1.2382907648768222
mumalik_mein,-1.0681911923822334
rahey,-1.2087427453851611
baz,-1.150233772297022
jailon_mein,-1.169724116352358
huay,-1.1832437479353408
they_aur,-1.1536667884602338
qasoor,-1.0045929371035223
mahaz,-1.1104293686238795
shudah,-0.9723389862317068
bachchon,-1.0772395264497627
karaya,-1.174368862867303
ka_nishana,-1.121088913859591
banna,-1.0942594412162616
para,-1.2400181590514858
kashmir_singh,-0.9766475573633359
aysa,-1.0352970085283644
case,-1.1954933319611722
jaker,-1.0751569949633462
dea,-1.129646949039171
halqon_mein,-1.2227433800819725
ghussa,-1.1182777170692846
taham,-1.1341947240493027
rahai,-1.0667975253806126
ko_saraha,-1.1073026864818545
ki_khidmat,-1.2268136432680454
hukumat_pakistan,-0.9982666262247385
sitara_e,-1.0971182346169985
sey_nawaza,-1.104476811402929
bainul_aqwami,-1.063358925307997
hissay,-1.090086202011983
pehley,-1.1362743370648192
ziker,-1.078979937477475
tanqeed_ka,-1.1207827134176276
nishana,-1.1454623309835978
banaya,-1.3320719139249946
rahta,-0.9846367995249675
sirf_pakistani,-1.0177455457569586
zaruri,-1.0824732150093874
kertey,-1.1919329482104741
awaz_buland,-1.2238370351355325
kerney,-1.0303124289699286
unka,-1.232339391573498
dosron,-1.1798180576275044
ki_nigah,-1.1223902002733306
maroof,-1.2806850710539535
dan,-0.9817170994921451
asma_jahangir,-1.178513279504333
january_ko,-1.2018020102109919
key_walid,-1.0037700352178027
jilani,-1.0473396093485936
senior,-1.1910100038172042
cambridge,-1.1845608549430684
kerney_key,-1.0288163241340877
mein_dakhla,-1.0736865777085975
sadar_ayub,-1.1619098055145767
key_khelaf,-1.2158002570145319
awami,-1.208604610929803
tahrek,-1.1348197519828807
mein_unhain,-1.1544832958774205
chand_mah,-1.0840482716765314
issi,-1.09727186872423
ki_degree,-1.155085804176732
ka_nam,-1.1042902166397779
shohrat_hasil,-1.128465064151063
iss_waqt,-1.1801970785858176
un_key,-1.0784768331038341
detey,-1.0815217860715867
huae,-1.0644796596411457
chief,-1.1882064669159011
jeneral,-1.0859051013529837
mashhoor,-1.1842653094316204
llb,-1.0063289218113887
yon,-1.0747064096104113
kae,-1.2456808292799948
par_eteraf,-0.9666392901589067
november,-1.2866350898077337
march,-1.2304251852658155
general_pervez,-1.1568395665035482
musharraf,-1.2078569733420266
ke_khelaf,-1.302096259207938
e_azan,-1.1660667661084951
choudhry,-1.028577997630522
ki_bahali,-1.1677059168197728
janey,-1.0550175665869517
tahreek,-1.1318319794863931
numaya,-1.100682574352565
pure,-1.0499887144962436
chief_justice,-1.173474522016573
yea,-1.1379767309400792
jatey,-1.0751057960419226
yahi_waja,-1.1027568922120108
bench,-1.0153412813838931
ki_taref,-0.9325364636909934
dey,-1.1902466409716947
nro,-1.1319084007046252
faislay,-1.0869542586323089
apney,-1.0691953196407105
ker_tey,-1.1076627790714664
tanqeed,-1.1644881822778488
qaumi,-1.1156806544406515
chuki_hain,-1.0963790650187584
haqooq,-0.9733955881052034
insani,-1.153477585318834
ka_mozahra,-1.0345835821268243
muttahida,-1.0025288277001378
barae,-1.1534569156924763
se_nawaza,-1.0822726093094543
jabri,-0.9654561432164026
molazmat,-1.0880357134727034
mozu,-1.1790702260926045
shae,-0.9546404688901085
hotey,-1.1323064077617702
zaban,-1.2146123091256837
imam_bibi,-1.0524778308932587
khatoon_thein,-1.038865944855782
jinhon_ne,-1.175699440212165
mard_e,-1.193841645824414
agah,-1.0738373105808228
shairi,-1.2252584946219254
murda,-1.239341316555321
dekhai,-1.1979081580969921
jawanon,-1.1304756203998156
khudi,-1.164494261505157
parhaya,-1.0638880461004714
hila,-0.9903097938931942
ke_bawajod,-1.0964372673103915
mamla,-1.1576272434873167
karati,-0.9441375554875209
thein,-1.2529061058030695
maqbol,-1.17631569096779
dili,-1.1024106549300905
musibat,-1.0620596991942075
andaz,-1.222349954839879
gharib,-1.0891376100749135
das,-1.2239982710538617
kafeel,-1.037114461694641
jatein,-1.1563988543273274
dari,-1.0892276506229812
silai,-1.0969154668672187
parhne,-1.1424160574776814
likhne_ke,-1.1613995112009823
elawa,-1.1202431465522058
jitna,-1.1162684676793853
arsa,-1.1389454313680316
dekh_bhal,-1.0669132798714844
kartein,-1.1009383884405832
waqat,-1.2208514834296638
rukhsat,-0.9647386746049349
isi_tarah,-1.0978327259623557
jese,-1.1853519926221927
apni_waldah,-0.992062084198614
inteqal,-1.2683719124597383
pore,-1.1832462053479231
jis_tarah,-1.1266032778467614
bacha,-1.163620969960277
howa,-1.1591131967213948
wafat,-1.1882687411840953
raja,-1.1524978465014895
eh,-0.9768679208985839
qadar,-1.1196137757134057
taq,-0.9971632619580777
rakhta_hai,-1.139190141317147
himat,-1.1624165830866215
ali_khan,-1.108270509112758
khamosh,-1.1189065630718418
rukun,-1.167850629114114
ke_elawa,-1.1780840791072758
phele,-1.1414531381276019
sargarmiyon_mein,-1.0010949093298616
pesh_pesh,-1.0663889977951655
liaquat_ali,-1.0427233541848673
type_ka,-1.0455123074998094
begum_liaquat,-1.1039940516289977
injam,-1.0783152457568845
kaamon_mein,-1.036075060317934
har_mumkin,-1.0233757048161205
quaid_e,-1.1943795777788346
masrofiyat,-1.0673251669164965
ki_wajah,-1.1911557060667717
par_tawajah,-1.052226438550319
is_leye,-1.17759878283478
ye_zimedari,-1.0824954453764086
aan,-1.1963105697037093
pari,-1.1980627821415257
aur_degar,-1.2305999654751794
para_tha,-1.085579766360346
ki_bina,-1.1885909819309066
baqaidah,-1.0986707982393837
ki_imdad,-1.1140416283605006
se_bahar,-1.1688466741469568
halat_mein,-1.1880653520538587
yaqenan,-1.0982176417887788
uthaya,-1.1996185241104704
is_azeem,-1.139006031029795
unhen,-1.2129177742998345
nasib,-1.1136273168288287
ki_qayadat,-1.1422489386562604
hoein,-1.0888571567381466
bara_karnama,-0.9683210135806953
anjuman,-1.130373902239444
tarikh_mein,-1.0493121529403602
zindah,-1.18698872547777
february_ko,-1.1449871848089055
mein_shirkat,-1.1416922512703194
mazhab,-1.0666948873434388
ka_maqsad,-1.164599557511156
samaji,-1.1931379706470178
charon,-1.1531502895338859
kafi,-1.2161887783165286
zer_e,-1.1764196364431645
khole,-1.0180574421818382
hospitals,-1.0448170872896316
khas,-1.2485447337604016
kiya_gaya,-1.1658268914864345
tarbiyat,-1.0467564850323041
shahadat,-0.9924313231452967
nehayat,-1.1755273261618537
hukumat,-1.2279123274067212
e_pakistan,-1.1767881223728953
par_faiz,-1.0833080734801517
insaniyat,-1.1075774525879802
mein_guzari,-1.127548345457063
bachpan,-1.243950339576386
takhliqi,-1.1541178835489914
zehan,-1.1440484630493015
hosh,-1.172056523498647
ke_sabab,-1.186064328279036
smith,-1.0197482693864663
county,-1.1006209440647994
landon,-0.9466978797654475
fine_art,-1.0655886568242863
scholarship,-0.8877044227829957
art,-1.2212404554071572
sent,-1.0848617911852703
cross,-1.088308600959624
council,-1.2305063351124925
lene,-1.2124185432200916
royal_college,-1.0549263219792622
mein_dakhil,-1.1128383195151057
design,-1.1398887906927628
muqarar,-1.0623039499288687
bartanwi,-0.9269481472237802
tarz,-1.1362512413330865
syllabus,-0.8892885336796802
ke_bajaye,-1.0865912779623164
american,-1.1658217354985352
karwaya,-1.0353584647318956
khami,-1.000180115137842
practical,-0.9446150275802359
jate_the,-1.03493220906024
ki_tarikh,-1.1752463814465166
talba,-1.2460911234707595
ziyadah,-1.2290695396989828
hote_the,-1.0622878741020414
dilchaspi,-1.0782492029986463
barqarar,-1.1345982729435833
classes,-1.1491041743090387
mein_aham,-0.9872282003894876
kirdar_ada,-0.9929936234227743
anna_molka,-0.9622454914224418
ahmed,-1.1400699394110607
ki_koshishon,-1.1203626391136547
department,-1.049430329847893
jald_hi,-1.1899177361494908
mustehkam,-1.0874287792111643
khusosi,-0.9961120388223115
teen,-1.2203641062589174
mosam,-1.2075093138458322
manazir,-1.2172440005854552
brush,-1.1356048527810314
la_kar,-1.065644208148329
saman,-1.0743690930989158
sath_sath,-1.2262418646406996
fan,-1.1701020350377664
kardar,-1.1247608392895616
namone,-1.0501846054326613
jama_kar,-1.179951482784755
ane_wale,-1.0962638048396016
fankaron,-1.1856299049111536
ka_bais,-1.0182894202822024
afwaj,-1.1383884657637693
taiyar,-1.0598892370105284
taqreban,-1.1657040777992511
ana,-1.170992694020307
mazhabi,-1.1848524241660796
beshumar,-1.1222775888540655
federation,-1.1086068181733715
woman,-1.0138149659087208
club,-1.293798647451625
gold,-1.1140622943217857
qarar_de,-1.1685587221478264
gaein,-1.0472041762104929
bilquis_edhi,-1.1590432500956835
bemisal,-1.1339244643387054
samaji_karkun,-1.0247605341789323
edhi,-1.1411567696310798
guzishta,-1.249993089449613
chali,-1.1600226717929907
arahi,-1.0475259597019906
dekhta_hai,-1.036711426111235
belos,-1.1046589285701898
khidmaat,-1.2427205978202176
quom,-1.1927732007178116
madar,-1.076653860986097
pakistana,-1.095148816689225
laqab,-1.1170051058125186
buzurg,-1.1462342013488622
kuch_khas,-1.070653475747593
kaamon,-1.027409494580195
foundation,-1.1633418731254377
sarbarah,-1.1852310664373389
is_qadar,-1.2029724374261346
alfaz,-1.225690586295262
mumkin,-1.1131207956236546
shohar,-1.0646143783933484
howae,-1.1988211155734099
bharpor,-1.0951906445432964
center,-1.2132382517269182
project,-1.2490147562262384
charge,-1.2737237378874824
sanbhala,-1.0018649742573442
is_project,-1.0294574496524702
ke_tehat,-1.3170603412739839
hazaron,-1.199512800429341
ki_tadad,-1.2091716119878542
panah,-1.154762925303865
hasil_kar,-1.1686795404926544
chuke_hain,-1.1316137368497556
pegham,-1.0372937367928277
c,-1.228000215868145
y,-1.165585632860493
humare,-1.232451057210111
dal,-1.1563612607662537
khososi,-1.0550124926938353
tor,-1.1576770024414236
larkiyon,-1.1245696715757374
ka_andaza,-1.143181617253419
sakta_hai,-1.1643731913162805
ke_waqeyat,-1.1048331982238047
mukhtalif_hadsat,-1.1093270221098348
aza,-1.0220106104764326
hathon,-1.0429163257262943
neek,-1.1434992215198896
sar,-1.2270226360724672
eteraf_mein,-0.9917744802551073
ezazat,-1.1300011138557902
ka_kehna,-1.2362788975096062
chahati,-1.0710527560141134
aue,-1.1755909377621279
bohat_ziyadah,-1.125919298623433
kab,-1.127125368484923
helen_keller,-1.1612854733744757
ki_kahani,-1.1271202470429365
bachi,-1.233758840733151
ne_apne,-1.2115122230100297
pan,-1.1483383502953866
mayos,-1.026317738706404
ke_dilon,-1.191996066595126
josh,-1.1559434811100786
nikalne,-1.040240709235214
marahil,-1.0721722444272412
te,-1.178587168931842
sabit_hoi,-1.0890276212415937
asani,-1.173842105246296
shru,-1.0973099433612565
ghair_mamoli,-1.132528854497781
khayalat,-1.0841325630477257
hota_tha,-1.1642529103803199
garam,-1.1211028274566652
ke_darmiyan,-1.064207694589466
mari,-1.1995179456288623
english,-1.1382728705672271
sakti_thi,-1.0524189518317877
howe,-1.2626227809564896
german,-1.19365648093366
red,-1.1909826357991649
char,-1.2770637877488888
is_arse,-1.142582837476531
takhliq,-1.0754643217265116
kein,-1.0687432165641673
ka_izhar,-1.2032510176857854
ho_saki,-1.1314488570009127
kar_sake,-1.04997471708892
khatam_ho,-1.1480973698411594
gai_tahum,-1.1040926839564162
khtam,-1.024821300409221
kutub,-1.1397997020033372
parhti,-1.1367032868621711
rahi,-1.2705670271871425
naye,-1.1957758317311504
e_aam,-1.1793146066979878
ziyadah_tar,-1.2112418287925468
koshishein,-1.1083564995550257
waqf,-1.1008779433804743
dosron_ko,-0.9884521153882219
rehne,-1.1046876897353393
rukun_bhi,-1.0727448709781429
ki_rukniyat,-1.0008053062850986
qabol,-1.107119382190974
shurat,-1.2101211002853685
silsila_shuru,-1.031197367128099
halka,-1.103932929090967
us_dor,-1.0947840075934836
gehre,-1.1328111947098574
taluqat,-1.2389943688102005
qareeb,-1.2075811919153578
deya,-1.2426504081470227
roshan,-1.1502010814933568
rakhe,-1.032390794937994
justice,-1.1196409831303384
retire,-1.0461198363403101
majida_rizvi,-1.0925483913099368
mein_shamil,-1.2161493321441725
jid_o,-0.9964207367893526
jehad,-1.1914829576912747
muqam_hasil,-0.9879430725202305
ka_ezaz,-1.0430999027739298
laiq,-1.0706140577373595
law,-1.0886813141651022
taleem_hasil,-1.0459122653505835
mery,-1.1655919807951574
samne,-1.2098783565595403
amli,-1.0937799784040563
istemal,-1.2410845380810787
qanon,-1.1421520863130217
mil_gayi,-1.097894637243697
january_mein,-1.1581241187239084
nahi_dekha,-1.1436101443436826
ehsas,-1.0895519121712942
yun,-1.1415836798023056
din_raat,-1.0401327353672956
is_tarha,-1.1786939223687019
court_mein,-1.0070578490272677
practice,-1.1763458347026594
urton,-1.0729674246259226
ke_masail,-1.0847346584739668
batati,-0.9963324107885421
is_doran,-1.2403754713683797
professional,-1.0407841868657375
association,-1.2036280194945872
ke_hoqoq,-1.0585376261147066
gayi_thi,-1.0942243092833397
zabanon_mein,-1.0244109630964449
sakein,-1.1494798243966058
mera_naam,-0.9967754023499742
gaya_tha,-1.2067488793149155
hosla,-1.104413582996294
chahate_the,-1.1575158835782458
nizam,-1.139902106556171
mein_khawateen,-1.2225791473500605
aain,-1.1629857015853224
aur_mazhab,-1.01450161494805
baras_tak,-1.0961731294562675
rang,-1.2377729547869807
mother_teresa,-1.262914107573653
almi_satah,-1.2156310458220432
mien,-1.1335915840774178
ghair_mulki,-1.1264671925353695
leya,-1.1763104019649748
kolkata_ke,-1.0059993753904153
asar,-1.1591431515199349
chor_kar,-1.2568265852702785
haal,-1.1774213144860852
mangi,-1.0932066833420415
ijazat,-1.1448407932505666
qaim_kiya,-1.0585268436632358
bunyadi,-1.1794661074131383
maqasid,-1.0916528868253847
ilaj,-1.1171353127648498
idare,-1.1240763366156612
jinhein,-1.1171018857399313
mein_mubtala,-1.1483492173881436
chuke_the,-1.0998503556926926
tak_mehdod,-1.0521840993454818
apni_khidmat,-1.1220351451306247
anjam,-1.091175654796385
ke_idare,-1.0861248468292526
mumkin_na,-1.178206200807993
sister,-1.1651517067801376
ki_sarbarahi,-1.0983826509087207
agar_cha,-1.0791403698142055
inhi,-1.218481405802993
dinon,-1.2288773062844975
lady_diana,-1.1166885494213208
jawan,-1.1223301476423695
saniha,-1.0506421473251804
ke_hathon,-1.2691572592499478
mariz,-1.1814923202478382
naveed,-1.0422553015101779
pa,-1.1643304157261236
unhein,-1.2150380023606762
hameshah,-1.15805531783372
bohat_si,-1.0951428516774486
nam,-1.182072727465131
ho_jati,-1.0870955052510056
princes_charles,-1.0253541253801481
khuwabon,-0.9714144948694622
media,-1.216886256265913
chala,-1.1381630912483998
shahi,-1.135102611766618
ka_markaz,-1.0773234842481423
wajah,-1.1400044853897122
rafahi,-1.0381057796140183
muhim,-1.0967422162373723
chalai,-1.102803870265907
mazor,-1.110195553587372
ki_mohabat,-1.0549395841564913
aik_hospital,-1.056104553088386
ghante,-1.1648704207609812
beti,-1.0870718716560703
rahein,-1.1534678346655802
donon,-1.1869647900299354
marte,-0.9541747485061723
memorial_hospital,-0.9957505654564821
aik_taqreeb,-1.2121075959003236
cancer,-1.2067258954012618
bethi,-1.0555463457429863
chor_diya,-1.11328188283798
aqwami,-1.0724963545457311
idaron,-1.017759763086866
ke_uhde,-1.0665769622188157
hissa_lene,-1.130228714569234
aik_saal,-1.1116923104955383
ke_dauran,-1.146586854192538
ladkiyon,-1.1983056623710813
aurton,-1.2316466343254704
multan,-1.1694189356714881
peshawar,-1.0924269945354714
quetta,-1.0730682911980542
tashaddud,-1.0324955699290388
di_gai,-1.1193127954665338
bomb_blast,-1.1658920145698755
numayan,-1.1442296525034972
aai,-1.169372302479242
mani,-1.010572416475292
abdul_sattar,-1.014461066375375
al,-1.2361771312205132
moulana,-1.1242375631517225
edhi_foundation,-1.2201313687319482
pheli,-1.039355300163893
hoye,-1.2619299412715552
walida,-0.9720061338196626
inhein,-1.2468964717522615
aik_paisa,-1.0874315786774869
kharch,-1.1351446948647068
zarurat,-1.1468560235032128
umar_mein,-1.219740623113246
sambhala,-1.069759286382327
diabetes,-1.0188354212649036
liya_tha,-1.0860774141376086
kay_alawa,-1.1866162267082128
tarz_e,-1.078097634682996
so,-1.2235818939570444
tour_per,-1.2012466104028732
madad,-1.170593882745765
sake,-1.2961161012622588
shehar,-1.2072400646885248
farham,-1.0277590268179932
khul_kar,-0.974257533950363
jaha,-1.1202537226903027
waha,-1.2097612992276137
anay,-1.0850385846656616
baqi,-1.1837204651242663
kay_baad,-1.2206063671368335
di_jis,-1.1192138615162883
ambulance,-1.2288323704537165
woh_khud,-1.0736388690934056
ammal,-0.9869936337378137
kay_edhi,-1.0027276107084577
kar_sakti,-1.1901709460619103
